series_id,date,value
A85000001J,2017-05-15,1422.3
A85000001J,2017-11-15,1468.7
A84977846A,1994-11-15,734.9
A84977846A,1995-05-15,727.2
A84977846A,1995-11-15,763.1
A84977846A,1996-05-15,789.6
A84977846A,1996-11-15,803.9
A84977846A,1997-05-15,815.5
A84977846A,1997-11-15,849.6
A84977846A,1998-05-15,876.9
A84977846A,1998-11-15,900.6
A84977846A,1999-05-15,908.0
A84977846A,1999-11-15,947.0
A84977846A,2000-05-15,955.5
A84977846A,2000-11-15,981.0
A84977846A,2001-05-15,1021.0
A84977846A,2001-11-15,1081.7
A84977846A,2002-05-15,1080.3
A84977846A,2002-11-15,1079.4
A84977846A,2003-05-15,1116.2
A84977846A,2003-11-15,1149.4
A84977846A,2004-05-15,1162.9
A84977846A,2004-11-15,1197.1
A84977846A,2005-05-15,1215.9
A84977846A,2005-11-15,1254.2
A84977846A,2006-05-15,1251.4
A84977846A,2006-11-15,1285.1
A84977846A,2007-05-15,1284.6
A84977846A,2007-11-15,1333.4
A84977846A,2008-05-15,1332.6
A84977846A,2008-11-15,1397.6
A84977846A,2009-05-15,1406.0
A84977846A,2009-11-15,1482.3
A84977846A,2010-05-15,1562.9
A84977846A,2010-11-15,1616.8
A84977846A,2011-05-15,1656.2
A84977846A,2011-11-15,1672.6
A84977846A,2012-05-15,1653.4
A84977846A,2012-11-15,1750.0
A84977846A,2013-05-15,1756.3
A84977846A,2013-11-15,1759.8
A84977846A,2014-05-15,1803.0
A84977846A,2014-11-15,1797.9
A84977846A,2015-05-15,1794.6
A84977846A,2015-11-15,1849.1
A84977846A,2016-05-15,1873.8
A84977846A,2016-11-15,1944.6
A84977846A,2017-05-15,1951.8
A84977846A,2017-11-15,1983.3
A84983072W,1994-11-15,678.2
A84983072W,1995-05-15,724.0
A84983072W,1995-11-15,732.7
A84983072W,1996-05-15,746.9
A84983072W,1996-11-15,787.2
A84983072W,1997-05-15,780.4
A84983072W,1997-11-15,795.5
A84983072W,1998-05-15,798.2
A84983072W,1998-11-15,774.6
A84983072W,1999-05-15,819.1
A84983072W,1999-11-15,792.9
A84983072W,2000-05-15,789.0
A84983072W,2000-11-15,814.3
A84983072W,2001-05-15,781.7
A84983072W,2001-11-15,841.5
A84983072W,2002-05-15,865.6
A84983072W,2002-11-15,909.6
A84983072W,2003-05-15,976.5
A84983072W,2003-11-15,983.5
A84983072W,2004-05-15,976.2
A84983072W,2004-11-15,1026.6
A84983072W,2005-05-15,1088.5
A84983072W,2005-11-15,1075.7
A84983072W,2006-05-15,1067.1
A84983072W,2006-11-15,1082.4
A84983072W,2007-05-15,1167.6
A84983072W,2007-11-15,1189.5
A84983072W,2008-05-15,1225.0
A84983072W,2008-11-15,1283.7
A84983072W,2009-05-15,1332.2
A84983072W,2009-11-15,1380.2
A84983072W,2010-05-15,1413.5
A84983072W,2010-11-15,1427.4
A84983072W,2011-05-15,1452.0
A84983072W,2011-11-15,1528.9
A84983072W,2012-05-15,1578.6
A84983072W,2012-11-15,1607.7
A84983072W,2013-05-15,1637.5
A84983072W,2013-11-15,1660.7
A84983072W,2014-05-15,1659.0
A84983072W,2014-11-15,1700.6
A84983072W,2015-05-15,1676.2
A84983072W,2015-11-15,1674.4
A84983072W,2016-05-15,1661.7
A84983072W,2016-11-15,1682.7
A84983072W,2017-05-15,1723.9
A84983072W,2017-11-15,1719.7
A84996749C,1994-11-15,639.3
A84996749C,1995-05-15,637.1
A84996749C,1995-11-15,656.6
A84996749C,1996-05-15,673.8
A84996749C,1996-11-15,673.2
A84996749C,1997-05-15,687.8
A84996749C,1997-11-15,702.6
A84996749C,1998-05-15,720.4
A84996749C,1998-11-15,742.2
A84996749C,1999-05-15,757.1
A84996749C,1999-11-15,764.7
A84996749C,2000-05-15,791.9
A84996749C,2000-11-15,793.2
A84996749C,2001-05-15,834.1
A84996749C,2001-11-15,837.4
A84996749C,2002-05-15,869.3
A84996749C,2002-11-15,877.8
A84996749C,2003-05-15,901.2
A84996749C,2003-11-15,945.0
A84996749C,2004-05-15,953.9
A84996749C,2004-11-15,992.3
A84996749C,2005-05-15,1018.9
A84996749C,2005-11-15,1044.3
A84996749C,2006-05-15,1057.0
A84996749C,2006-11-15,1092.7
A84996749C,2007-05-15,1108.3
A84996749C,2007-11-15,1132.2
A84996749C,2008-05-15,1161.5
A84996749C,2008-11-15,1192.2
A84996749C,2009-05-15,1192.2
A84996749C,2009-11-15,1213.1
A84996749C,2010-05-15,1202.0
A84996749C,2010-11-15,1247.0
A84996749C,2011-05-15,1312.9
A84996749C,2011-11-15,1395.9
A84996749C,2012-05-15,1434.9
A84996749C,2012-11-15,1464.0
A84996749C,2013-05-15,1454.8
A84996749C,2013-11-15,1432.3
A84996749C,2014-05-15,1510.1
A84996749C,2014-11-15,1454.8
A84996749C,2015-05-15,1459.7
A84996749C,2015-11-15,1467.2
A84996749C,2016-05-15,1492.8
A84996749C,2016-11-15,1512.4
A84996749C,2017-05-15,1542.3
A84996749C,2017-11-15,1563.0
A85003060L,1994-11-15,514.8
A85003060L,1995-05-15,528.7
A85003060L,1995-11-15,541.7
A85003060L,1996-05-15,553.3
A85003060L,1996-11-15,563.8
A85003060L,1997-05-15,565.0
A85003060L,1997-11-15,577.5
A85003060L,1998-05-15,579.5
A85003060L,1998-11-15,590.1
A85003060L,1999-05-15,604.8
A85003060L,1999-11-15,623.1
A85003060L,2000-05-15,636.7
A85003060L,2000-11-15,641.8
A85003060L,2001-05-15,656.8
A85003060L,2001-11-15,669.2
A85003060L,2002-05-15,669.7
A85003060L,2002-11-15,705.2
A85003060L,2003-05-15,709.6
A85003060L,2003-11-15,739.1
A85003060L,2004-05-15,733.8
A85003060L,2004-11-15,758.6
A85003060L,2005-05-15,779.7
A85003060L,2005-11-15,807.2
A85003060L,2006-05-15,831.0
A85003060L,2006-11-15,828.0
A85003060L,2007-05-15,856.6
A85003060L,2007-11-15,889.3
A85003060L,2008-05-15,879.1
A85003060L,2008-11-15,906.9
A85003060L,2009-05-15,911.5
A85003060L,2009-11-15,950.0
A85003060L,2010-05-15,968.2
A85003060L,2010-11-15,969.4
A85003060L,2011-05-15,955.6
A85003060L,2011-11-15,997.8
A85003060L,2012-05-15,985.6
A85003060L,2012-11-15,1028.2
A85003060L,2013-05-15,1043.1
A85003060L,2013-11-15,1047.9
A85003060L,2014-05-15,1056.3
A85003060L,2014-11-15,1081.6
A85003060L,2015-05-15,1115.3
A85003060L,2015-11-15,1137.5
A85003060L,2016-05-15,1133.5
A85003060L,2016-11-15,1151.1
A85003060L,2017-05-15,1140.5
A85003060L,2017-11-15,1166.4
A84985856F,1994-11-15,522.1
A84985856F,1995-05-15,525.7
A84985856F,1995-11-15,538.2
A84985856F,1996-05-15,531.7
A84985856F,1996-11-15,536.7
A84985856F,1997-05-15,543.4
A84985856F,1997-11-15,547.5
A84985856F,1998-05-15,569.3
A84985856F,1998-11-15,569.6
A84985856F,1999-05-15,580.4
A84985856F,1999-11-15,613.2
A84985856F,2000-05-15,622.7
A84985856F,2000-11-15,635.2
A84985856F,2001-05-15,650.1
A84985856F,2001-11-15,662.7
A84985856F,2002-05-15,666.6
A84985856F,2002-11-15,701.2
A84985856F,2003-05-15,694.8
A84985856F,2003-11-15,698.4
A84985856F,2004-05-15,707.3
A84985856F,2004-11-15,729.5
A84985856F,2005-05-15,733.1
A84985856F,2005-11-15,743.5
A84985856F,2006-05-15,777.8
A84985856F,2006-11-15,798.0
A84985856F,2007-05-15,847.2
A84985856F,2007-11-15,851.2
A84985856F,2008-05-15,847.9
A84985856F,2008-11-15,862.4
A84985856F,2009-05-15,873.6
A84985856F,2009-11-15,904.8
A84985856F,2010-05-15,910.5
A84985856F,2010-11-15,942.6
A84985856F,2011-05-15,941.7
A84985856F,2011-11-15,971.9
A84985856F,2012-05-15,969.9
A84985856F,2012-11-15,1003.2
A84985856F,2013-05-15,1058.6
A84985856F,2013-11-15,1057.2
A84985856F,2014-05-15,1056.2
A84985856F,2014-11-15,1044.0
A84985856F,2015-05-15,1071.4
A84985856F,2015-11-15,1087.8
A84985856F,2016-05-15,1079.5
A84985856F,2016-11-15,1118.6
A84985856F,2017-05-15,1105.4
A84985856F,2017-11-15,1118.0
A84980096K,1994-11-15,758.0
A84980096K,1995-05-15,779.2
A84980096K,1995-11-15,786.4
A84980096K,1996-05-15,794.2
A84980096K,1996-11-15,832.5
A84980096K,1997-05-15,847.8
A84980096K,1997-11-15,869.4
A84980096K,1998-05-15,863.2
A84980096K,1998-11-15,884.1
A84980096K,1999-05-15,844.4
A84980096K,1999-11-15,866.4
A84980096K,2000-05-15,894.2
A84980096K,2000-11-15,907.0
A84980096K,2001-05-15,911.3
A84980096K,2001-11-15,923.0
A84980096K,2002-05-15,925.6
A84980096K,2002-11-15,944.0
A84980096K,2003-05-15,978.0
A84980096K,2003-11-15,1009.7
A84980096K,2004-05-15,1018.1
A84980096K,2004-11-15,1089.5
A84980096K,2005-05-15,1075.4
A84980096K,2005-11-15,1091.2
A84980096K,2006-05-15,1128.7
A84980096K,2006-11-15,1120.9
A84980096K,2007-05-15,1132.1
A84980096K,2007-11-15,1116.0
A84980096K,2008-05-15,1159.9
A84980096K,2008-11-15,1207.5
A84980096K,2009-05-15,1195.8
A84980096K,2009-11-15,1237.8
A84980096K,2010-05-15,1278.1
A84980096K,2010-11-15,1338.2
A84980096K,2011-05-15,1352.9
A84980096K,2011-11-15,1408.3
A84980096K,2012-05-15,1504.0
A84980096K,2012-11-15,1533.5
A84980096K,2013-05-15,1536.2
A84980096K,2013-11-15,1529.5
A84980096K,2014-05-15,1554.6
A84980096K,2014-11-15,1586.4
A84980096K,2015-05-15,1578.3
A84980096K,2015-11-15,1665.6
A84980096K,2016-05-15,1668.7
A84980096K,2016-11-15,1681.0
A84980096K,2017-05-15,1685.9
A84980096K,2017-11-15,1738.1
A84983222T,1994-11-15,742.7
A84983222T,1995-05-15,755.9
A84983222T,1995-11-15,784.3
A84983222T,1996-05-15,807.6
A84983222T,1996-11-15,814.3
A84983222T,1997-05-15,813.0
A84983222T,1997-11-15,847.4
A84983222T,1998-05-15,853.7
A84983222T,1998-11-15,869.4
A84983222T,1999-05-15,872.8
A84983222T,1999-11-15,907.5
A84983222T,2000-05-15,921.9
A84983222T,2000-11-15,921.7
A84983222T,2001-05-15,973.3
A84983222T,2001-11-15,987.9
A84983222T,2002-05-15,1037.7
A84983222T,2002-11-15,1087.6
A84983222T,2003-05-15,1090.9
A84983222T,2003-11-15,1112.3
A84983222T,2004-05-15,1106.5
A84983222T,2004-11-15,1149.2
A84983222T,2005-05-15,1172.3
A84983222T,2005-11-15,1199.2
A84983222T,2006-05-15,1189.5
A84983222T,2006-11-15,1240.9
A84983222T,2007-05-15,1311.5
A84983222T,2007-11-15,1352.9
A84983222T,2008-05-15,1371.9
A84983222T,2008-11-15,1397.9
A84983222T,2009-05-15,1433.9
A84983222T,2009-11-15,1476.4
A84983222T,2010-05-15,1505.9
A84983222T,2010-11-15,1535.2
A84983222T,2011-05-15,1565.5
A84983222T,2011-11-15,1565.2
A84983222T,2012-05-15,1606.5
A84983222T,2012-11-15,1648.4
A84983222T,2013-05-15,1690.6
A84983222T,2013-11-15,1691.4
A84983222T,2014-05-15,1681.7
A84983222T,2014-11-15,1697.9
A84983222T,2015-05-15,1735.1
A84983222T,2015-11-15,1757.2
A84983222T,2016-05-15,1837.0
A84983222T,2016-11-15,1860.8
A84983222T,2017-05-15,1884.7
A84983222T,2017-11-15,1924.8
A84979271K,1994-11-15,684.1
A84979271K,1995-05-15,717.0
A84979271K,1995-11-15,800.0
A84979271K,1996-05-15,793.2
A84979271K,1996-11-15,837.3
A84979271K,1997-05-15,862.7
A84979271K,1997-11-15,913.6
A84979271K,1998-05-15,914.5
A84979271K,1998-11-15,913.0
A84979271K,1999-05-15,911.0
A84979271K,1999-11-15,927.8
A84979271K,2000-05-15,960.3
A84979271K,2000-11-15,957.4
A84979271K,2001-05-15,987.6
A84979271K,2001-11-15,1052.8
A84979271K,2002-05-15,1043.5
A84979271K,2002-11-15,1063.5
A84979271K,2003-05-15,1118.1
A84979271K,2003-11-15,1155.7
A84979271K,2004-05-15,1169.8
A84979271K,2004-11-15,1194.4
A84979271K,2005-05-15,1228.1
A84979271K,2005-11-15,1282.3
A84979271K,2006-05-15,1271.9
A84979271K,2006-11-15,1303.9
A84979271K,2007-05-15,1325.2
A84979271K,2007-11-15,1358.7
A84979271K,2008-05-15,1391.6
A84979271K,2008-11-15,1410.2
A84979271K,2009-05-15,1417.0
A84979271K,2009-11-15,1433.1
A84979271K,2010-05-15,1515.7
A84979271K,2010-11-15,1571.0
A84979271K,2011-05-15,1555.9
A84979271K,2011-11-15,1571.6
A84979271K,2012-05-15,1600.8
A84979271K,2012-11-15,1651.7
A84979271K,2013-05-15,1656.4
A84979271K,2013-11-15,1659.9
A84979271K,2014-05-15,1674.6
A84979271K,2014-11-15,1738.1
A84979271K,2015-05-15,1759.6
A84979271K,2015-11-15,1823.2
A84979271K,2016-05-15,1843.0
A84979271K,2016-11-15,1863.5
A84979271K,2017-05-15,1858.3
A84979271K,2017-11-15,1883.2
A84996899K,1994-11-15,595.9
A84996899K,1995-05-15,614.2
A84996899K,1995-11-15,644.3
A84996899K,1996-05-15,662.9
A84996899K,1996-11-15,659.0
A84996899K,1997-05-15,649.9
A84996899K,1997-11-15,664.9
A84996899K,1998-05-15,712.9
A84996899K,1998-11-15,726.3
A84996899K,1999-05-15,710.6
A84996899K,1999-11-15,737.1
A84996899K,2000-05-15,743.8
A84996899K,2000-11-15,789.8
A84996899K,2001-05-15,802.1
A84996899K,2001-11-15,857.8
A84996899K,2002-05-15,882.4
A84996899K,2002-11-15,878.7
A84996899K,2003-05-15,913.9
A84996899K,2003-11-15,934.2
A84996899K,2004-05-15,921.5
A84996899K,2004-11-15,968.4
A84996899K,2005-05-15,1011.8
A84996899K,2005-11-15,1040.2
A84996899K,2006-05-15,1032.3
A84996899K,2006-11-15,1045.1
A84996899K,2007-05-15,1074.8
A84996899K,2007-11-15,1141.1
A84996899K,2008-05-15,1162.3
A84996899K,2008-11-15,1204.3
A84996899K,2009-05-15,1228.5
A84996899K,2009-11-15,1257.8
A84996899K,2010-05-15,1251.6
A84996899K,2010-11-15,1252.7
A84996899K,2011-05-15,1259.8
A84996899K,2011-11-15,1264.7
A84996899K,2012-05-15,1268.5
A84996899K,2012-11-15,1356.0
A84996899K,2013-05-15,1345.5
A84996899K,2013-11-15,1311.6
A84996899K,2014-05-15,1287.5
A84996899K,2014-11-15,1309.8
A84996899K,2015-05-15,1243.2
A84996899K,2015-11-15,1348.0
A84996899K,2016-05-15,1393.9
A84996899K,2016-11-15,1416.2
A84996899K,2017-05-15,1469.9
A84996899K,2017-11-15,1488.8
A84977996J,1994-11-15,737.9
A84977996J,1995-05-15,757.4
A84977996J,1995-11-15,792.3
A84977996J,1996-05-15,815.6
A84977996J,1996-11-15,817.2
A84977996J,1997-05-15,808.4
A84977996J,1997-11-15,817.1
A84977996J,1998-05-15,873.9
A84977996J,1998-11-15,885.5
A84977996J,1999-05-15,865.6
A84977996J,1999-11-15,906.2
A84977996J,2000-05-15,913.4
A84977996J,2000-11-15,963.2
A84977996J,2001-05-15,984.2
A84977996J,2001-11-15,1034.3
A84977996J,2002-05-15,1054.4
A84977996J,2002-11-15,1053.5
A84977996J,2003-05-15,1095.0
A84977996J,2003-11-15,1101.0
A84977996J,2004-05-15,1082.9
A84977996J,2004-11-15,1120.4
A84977996J,2005-05-15,1174.1
A84977996J,2005-11-15,1208.3
A84977996J,2006-05-15,1205.0
A84977996J,2006-11-15,1219.4
A84977996J,2007-05-15,1266.9
A84977996J,2007-11-15,1325.8
A84977996J,2008-05-15,1350.9
A84977996J,2008-11-15,1398.1
A84977996J,2009-05-15,1421.6
A84977996J,2009-11-15,1466.3
A84977996J,2010-05-15,1530.2
A84977996J,2010-11-15,1550.9
A84977996J,2011-05-15,1578.6
A84977996J,2011-11-15,1618.1
A84977996J,2012-05-15,1648.9
A84977996J,2012-11-15,1663.9
A84977996J,2013-05-15,1734.1
A84977996J,2013-11-15,1749.5
A84977996J,2014-05-15,1744.7
A84977996J,2014-11-15,1818.0
A84977996J,2015-05-15,1781.5
A84977996J,2015-11-15,1783.2
A84977996J,2016-05-15,1777.1
A84977996J,2016-11-15,1813.8
A84977996J,2017-05-15,1828.4
A84977996J,2017-11-15,1868.2
A84992372T,1994-11-15,608.1
A84992372T,1995-05-15,622.2
A84992372T,1995-11-15,641.6
A84992372T,1996-05-15,659.5
A84992372T,1996-11-15,661.1
A84992372T,1997-05-15,640.5
A84992372T,1997-11-15,649.5
A84992372T,1998-05-15,692.4
A84992372T,1998-11-15,707.0
A84992372T,1999-05-15,695.5
A84992372T,1999-11-15,740.3
A84992372T,2000-05-15,739.7
A84992372T,2000-11-15,784.1
A84992372T,2001-05-15,804.7
A84992372T,2001-11-15,843.7
A84992372T,2002-05-15,852.6
A84992372T,2002-11-15,857.8
A84992372T,2003-05-15,870.0
A84992372T,2003-11-15,886.4
A84992372T,2004-05-15,880.6
A84992372T,2004-11-15,930.3
A84992372T,2005-05-15,974.6
A84992372T,2005-11-15,992.5
A84992372T,2006-05-15,972.4
A84992372T,2006-11-15,979.6
A84992372T,2007-05-15,1018.5
A84992372T,2007-11-15,1067.9
A84992372T,2008-05-15,1086.2
A84992372T,2008-11-15,1138.6
A84992372T,2009-05-15,1158.5
A84992372T,2009-11-15,1232.6
A84992372T,2010-05-15,1240.9
A84992372T,2010-11-15,1251.7
A84992372T,2011-05-15,1206.0
A84992372T,2011-11-15,1195.5
A84992372T,2012-05-15,1228.0
A84992372T,2012-11-15,1310.9
A84992372T,2013-05-15,1315.4
A84992372T,2013-11-15,1328.4
A84992372T,2014-05-15,1336.4
A84992372T,2014-11-15,1326.1
A84992372T,2015-05-15,1287.7
A84992372T,2015-11-15,1285.1
A84992372T,2016-05-15,1337.2
A84992372T,2016-11-15,1354.8
A84992372T,2017-05-15,1393.9
A84992372T,2017-11-15,1442.4
A84972791L,1994-11-15,678.2
A84972791L,1995-05-15,692.2
A84972791L,1995-11-15,704.5
A84972791L,1996-05-15,721.3
A84972791L,1996-11-15,756.8
A84972791L,1997-05-15,765.3
A84972791L,1997-11-15,771.8
A84972791L,1998-05-15,799.2
A84972791L,1998-11-15,821.5
A84972791L,1999-05-15,837.6
A84972791L,1999-11-15,856.1
A84972791L,2000-05-15,871.1
A84972791L,2000-11-15,898.0
A84972791L,2001-05-15,913.8
A84972791L,2001-11-15,932.8
A84972791L,2002-05-15,948.4
A84972791L,2002-11-15,964.3
A84972791L,2003-05-15,979.3
A84972791L,2003-11-15,1008.0
A84972791L,2004-05-15,1015.8
A84972791L,2004-11-15,1055.8
A84972791L,2005-05-15,1067.1
A84972791L,2005-11-15,1098.6
A84972791L,2006-05-15,1112.5
A84972791L,2006-11-15,1140.7
A84972791L,2007-05-15,1153.8
A84972791L,2007-11-15,1182.4
A84972791L,2008-05-15,1195.0
A84972791L,2008-11-15,1243.2
A84972791L,2009-05-15,1263.1
A84972791L,2009-11-15,1338.4
A84972791L,2010-05-15,1356.4
A84972791L,2010-11-15,1410.1
A84972791L,2011-05-15,1412.2
A84972791L,2011-11-15,1443.0
A84972791L,2012-05-15,1471.0
A84972791L,2012-11-15,1516.8
A84972791L,2013-05-15,1526.3
A84972791L,2013-11-15,1574.2
A84972791L,2014-05-15,1572.8
A84972791L,2014-11-15,1584.0
A84972791L,2015-05-15,1594.9
A84972791L,2015-11-15,1621.6
A84972791L,2016-05-15,1622.0
A84972791L,2016-11-15,1647.7
A84972791L,2017-05-15,1649.4
A84972791L,2017-11-15,1686.6
A84990056C,1994-11-15,716.3
A84990056C,1995-05-15,729.0
A84990056C,1995-11-15,735.1
A84990056C,1996-05-15,737.3
A84990056C,1996-11-15,767.5
A84990056C,1997-05-15,785.8
A84990056C,1997-11-15,794.2
A84990056C,1998-05-15,806.9
A84990056C,1998-11-15,837.3
A84990056C,1999-05-15,852.7
A84990056C,1999-11-15,863.7
A84990056C,2000-05-15,866.0
A84990056C,2000-11-15,888.6
A84990056C,2001-05-15,924.2
A84990056C,2001-11-15,936.8
A84990056C,2002-05-15,952.6
A84990056C,2002-11-15,966.1
A84990056C,2003-05-15,990.9
A84990056C,2003-11-15,1000.8
A84990056C,2004-05-15,1028.5
A84990056C,2004-11-15,1067.1
A84990056C,2005-05-15,1079.7
A84990056C,2005-11-15,1096.9
A84990056C,2006-05-15,1120.5
A84990056C,2006-11-15,1141.7
A84990056C,2007-05-15,1170.9
A84990056C,2007-11-15,1176.3
A84990056C,2008-05-15,1197.2
A84990056C,2008-11-15,1218.0
A84990056C,2009-05-15,1260.2
A84990056C,2009-11-15,1287.6
A84990056C,2010-05-15,1331.8
A84990056C,2010-11-15,1355.0
A84990056C,2011-05-15,1391.8
A84990056C,2011-11-15,1412.3
A84990056C,2012-05-15,1454.5
A84990056C,2012-11-15,1478.0
A84990056C,2013-05-15,1502.4
A84990056C,2013-11-15,1523.9
A84990056C,2014-05-15,1555.1
A84990056C,2014-11-15,1571.1
A84990056C,2015-05-15,1584.8
A84990056C,2015-11-15,1594.3
A84990056C,2016-05-15,1644.0
A84990056C,2016-11-15,1666.2
A84990056C,2017-05-15,1685.6
A84990056C,2017-11-15,1710.7
A84985931V,1994-11-15,668.6
A84985931V,1995-05-15,682.3
A84985931V,1995-11-15,675.2
A84985931V,1996-05-15,699.1
A84985931V,1996-11-15,714.7
A84985931V,1997-05-15,719.1
A84985931V,1997-11-15,733.8
A84985931V,1998-05-15,736.8
A84985931V,1998-11-15,768.6
A84985931V,1999-05-15,794.8
A84985931V,1999-11-15,785.4
A84985931V,2000-05-15,812.7
A84985931V,2000-11-15,834.9
A84985931V,2001-05-15,854.3
A84985931V,2001-11-15,853.8
A84985931V,2002-05-15,878.5
A84985931V,2002-11-15,891.8
A84985931V,2003-05-15,934.5
A84985931V,2003-11-15,979.8
A84985931V,2004-05-15,991.0
A84985931V,2004-11-15,987.6
A84985931V,2005-05-15,1037.3
A84985931V,2005-11-15,1028.1
A84985931V,2006-05-15,1028.6
A84985931V,2006-11-15,1045.9
A84985931V,2007-05-15,1093.9
A84985931V,2007-11-15,1110.9
A84985931V,2008-05-15,1125.9
A84985931V,2008-11-15,1153.8
A84985931V,2009-05-15,1203.1
A84985931V,2009-11-15,1235.7
A84985931V,2010-05-15,1232.3
A84985931V,2010-11-15,1264.6
A84985931V,2011-05-15,1304.4
A84985931V,2011-11-15,1317.5
A84985931V,2012-05-15,1283.3
A84985931V,2012-11-15,1353.3
A84985931V,2013-05-15,1401.1
A84985931V,2013-11-15,1413.3
A84985931V,2014-05-15,1427.0
A84985931V,2014-11-15,1452.5
A84985931V,2015-05-15,1468.7
A84985931V,2015-11-15,1495.7
A84985931V,2016-05-15,1492.2
A84985931V,2016-11-15,1535.7
A84985931V,2017-05-15,1567.5
A84985931V,2017-11-15,1580.0
A84973016T,1994-11-15,627.8
A84973016T,1995-05-15,646.9
A84973016T,1995-11-15,655.1
A84973016T,1996-05-15,657.6
A84973016T,1996-11-15,704.2
A84973016T,1997-05-15,675.1
A84973016T,1997-11-15,711.8
A84973016T,1998-05-15,697.0
A84973016T,1998-11-15,686.0
A84973016T,1999-05-15,675.0
A84973016T,1999-11-15,719.3
A84973016T,2000-05-15,721.4
A84973016T,2000-11-15,750.0
A84973016T,2001-05-15,775.4
A84973016T,2001-11-15,806.8
A84973016T,2002-05-15,831.6
A84973016T,2002-11-15,875.6
A84973016T,2003-05-15,894.4
A84973016T,2003-11-15,894.1
A84973016T,2004-05-15,900.5
A84973016T,2004-11-15,953.5
A84973016T,2005-05-15,962.3
A84973016T,2005-11-15,965.6
A84973016T,2006-05-15,911.0
A84973016T,2006-11-15,933.3
A84973016T,2007-05-15,962.6
A84973016T,2007-11-15,978.6
A84973016T,2008-05-15,1000.9
A84973016T,2008-11-15,1035.5
A84973016T,2009-05-15,1102.8
A84973016T,2009-11-15,1107.0
A84973016T,2010-05-15,1121.8
A84973016T,2010-11-15,1160.9
A84973016T,2011-05-15,1186.8
A84973016T,2011-11-15,1219.1
A84973016T,2012-05-15,1196.3
A84973016T,2012-11-15,1259.7
A84973016T,2013-05-15,1350.1
A84973016T,2013-11-15,1349.1
A84973016T,2014-05-15,1331.1
A84973016T,2014-11-15,1312.6
A84973016T,2015-05-15,1329.6
A84973016T,2015-11-15,1354.1
A84973016T,2016-05-15,1385.9
A84973016T,2016-11-15,1432.0
A84973016T,2017-05-15,1478.4
A84973016T,2017-11-15,1509.3
A84997649L,1994-11-15,595.5
A84997649L,1995-05-15,609.6
A84997649L,1995-11-15,595.5
A84997649L,1996-05-15,606.6
A84997649L,1996-11-15,621.7
A84997649L,1997-05-15,616.3
A84997649L,1997-11-15,629.1
A84997649L,1998-05-15,661.1
A84997649L,1998-11-15,664.7
A84997649L,1999-05-15,672.6
A84997649L,1999-11-15,667.0
A84997649L,2000-05-15,683.8
A84997649L,2000-11-15,714.3
A84997649L,2001-05-15,736.6
A84997649L,2001-11-15,756.6
A84997649L,2002-05-15,772.7
A84997649L,2002-11-15,788.5
A84997649L,2003-05-15,802.5
A84997649L,2003-11-15,810.6
A84997649L,2004-05-15,807.7
A84997649L,2004-11-15,844.4
A84997649L,2005-05-15,886.5
A84997649L,2005-11-15,910.2
A84997649L,2006-05-15,906.3
A84997649L,2006-11-15,916.9
A84997649L,2007-05-15,923.5
A84997649L,2007-11-15,949.0
A84997649L,2008-05-15,962.5
A84997649L,2008-11-15,995.5
A84997649L,2009-05-15,1044.6
A84997649L,2009-11-15,1038.1
A84997649L,2010-05-15,1053.2
A84997649L,2010-11-15,1085.0
A84997649L,2011-05-15,1054.3
A84997649L,2011-11-15,1104.5
A84997649L,2012-05-15,1118.8
A84997649L,2012-11-15,1146.2
A84997649L,2013-05-15,1149.9
A84997649L,2013-11-15,1140.8
A84997649L,2014-05-15,1129.1
A84997649L,2014-11-15,1131.2
A84997649L,2015-05-15,1160.7
A84997649L,2015-11-15,1203.4
A84997649L,2016-05-15,1230.7
A84997649L,2016-11-15,1266.9
A84997649L,2017-05-15,1270.8
A84997649L,2017-11-15,1301.5
A85002151A,1994-11-15,672.6
A85002151A,1995-05-15,688.8
A85002151A,1995-11-15,704.4
A85002151A,1996-05-15,716.5
A85002151A,1996-11-15,730.9
A85002151A,1997-05-15,736.7
A85002151A,1997-11-15,752.7
A85002151A,1998-05-15,766.9
A85002151A,1998-11-15,783.5
A85002151A,1999-05-15,788.6
A85002151A,1999-11-15,802.9
A85002151A,2000-05-15,818.4
A85002151A,2000-11-15,834.7
A85002151A,2001-05-15,856.1
A85002151A,2001-11-15,879.6
A85002151A,2002-05-15,899.5
A85002151A,2002-11-15,924.7
A85002151A,2003-05-15,954.3
A85002151A,2003-11-15,979.2
A85002151A,2004-05-15,984.0
A85002151A,2004-11-15,1017.2
A85002151A,2005-05-15,1047.1
A85002151A,2005-11-15,1066.0
A85002151A,2006-05-15,1073.6
A85002151A,2006-11-15,1093.8
A85002151A,2007-05-15,1124.1
A85002151A,2007-11-15,1151.0
A85002151A,2008-05-15,1171.5
A85002151A,2008-11-15,1210.8
A85002151A,2009-05-15,1234.9
A85002151A,2009-11-15,1276.7
A85002151A,2010-05-15,1300.3
A85002151A,2010-11-15,1328.5
A85002151A,2011-05-15,1357.9
A85002151A,2011-11-15,1390.5
A85002151A,2012-05-15,1413.1
A85002151A,2012-11-15,1458.0
A85002151A,2013-05-15,1482.5
A85002151A,2013-11-15,1500.1
A85002151A,2014-05-15,1515.8
A85002151A,2014-11-15,1542.4
A85002151A,2015-05-15,1541.5
A85002151A,2015-11-15,1560.5
